Претензия,
114850,2025-11-01 00:00:00
114850,2026-01-01 00:00:00
114850,2026-02-01 00:00:00
114854,2025-01-01 00:00:00
114869,2026-01-01 00:00:00
114869,2026-02-01 00:00:00
114882,2025-01-01 00:00:00
114882,2026-01-01 00:00:00
114882,2026-02-01 00:00:00
114901,2025-06-01 00:00:00
114901,2025-11-01 00:00:00
114901,2026-01-01 00:00:00
114901,2026-02-01 00:00:00
114908,2025-08-01 00:00:00
114908,2026-01-01 00:00:00
114908,2026-02-01 00:00:00
114914,2026-01-01 00:00:00
114914,2026-02-01 00:00:00
114927,2025-01-01 00:00:00
114928,2025-01-01 00:00:00
114928,2025-03-01 00:00:00
114937,2026-01-01 00:00:00
114937,2026-02-01 00:00:00
114939,2026-01-01 00:00:00
114939,2026-02-01 00:00:00
114941,2025-01-01 00:00:00
114955,2025-02-01 00:00:00
114955,2025-03-01 00:00:00
114955,2025-07-01 00:00:00
114955,2026-01-01 00:00:00
114955,2026-02-01 00:00:00
114958,2025-03-01 00:00:00
114962,2025-11-01 00:00:00
114962,2026-01-01 00:00:00
114962,2026-02-01 00:00:00
114977,2025-03-01 00:00:00
114983,2026-01-01 00:00:00
114983,2026-02-01 00:00:00
114985,2026-01-01 00:00:00
114985,2026-02-01 00:00:00
114988,2026-01-01 00:00:00
114988,2026-02-01 00:00:00
114989,2025-09-01 00:00:00
114993,2025-02-01 00:00:00
114993,2025-03-01 00:00:00
114993,2025-12-01 00:00:00
114993,2026-01-01 00:00:00
114993,2026-02-01 00:00:00
115013,2025-03-01 00:00:00
115018,2025-11-01 00:00:00
115018,2026-01-01 00:00:00
115018,2026-02-01 00:00:00
115019,2025-03-01 00:00:00
115019,2026-01-01 00:00:00
115019,2026-02-01 00:00:00
115020,2026-01-01 00:00:00
115020,2026-02-01 00:00:00
115026,2026-01-01 00:00:00
115026,2026-02-01 00:00:00
115048,2025-07-01 00:00:00
115048,2025-09-01 00:00:00
115056,2025-03-01 00:00:00
115056,2025-07-01 00:00:00
115056,2026-01-01 00:00:00
115056,2026-02-01 00:00:00
115058,2026-01-01 00:00:00
115058,2026-02-01 00:00:00
115060,2025-02-01 00:00:00
115067,2026-01-01 00:00:00
115067,2026-02-01 00:00:00
115074,2026-01-01 00:00:00
115074,2026-02-01 00:00:00
115080,2026-01-01 00:00:00
115080,2026-02-01 00:00:00
115088,2026-01-01 00:00:00
115088,2026-02-01 00:00:00
115089,2026-01-01 00:00:00
115089,2026-02-01 00:00:00
115114,2026-01-01 00:00:00
115114,2026-02-01 00:00:00
115117,2026-01-01 00:00:00
115117,2026-02-01 00:00:00
115118,2026-01-01 00:00:00
115118,2026-02-01 00:00:00
115128,2026-01-01 00:00:00
115128,2026-02-01 00:00:00
115131,2025-08-01 00:00:00
115131,2026-01-01 00:00:00
115131,2026-02-01 00:00:00
115133,2026-01-01 00:00:00
115133,2026-02-01 00:00:00
115136,2026-01-01 00:00:00
115136,2026-02-01 00:00:00
115158,2025-07-01 00:00:00
115158,2026-01-01 00:00:00
115158,2026-02-01 00:00:00
115160,2026-01-01 00:00:00
115160,2026-02-01 00:00:00
115170,2025-03-01 00:00:00
115170,2026-01-01 00:00:00
115170,2026-02-01 00:00:00
115177,2025-02-01 00:00:00
115177,2025-03-01 00:00:00
115178,2026-01-01 00:00:00
115178,2026-02-01 00:00:00
115180,2026-01-01 00:00:00
115180,2026-02-01 00:00:00
115186,2026-01-01 00:00:00
115186,2026-02-01 00:00:00
115187,2025-02-01 00:00:00
115187,2025-03-01 00:00:00
115203,2025-12-01 00:00:00
115203,2026-01-01 00:00:00
115203,2026-02-01 00:00:00
115204,2026-01-01 00:00:00
115204,2026-02-01 00:00:00
115205,2026-01-01 00:00:00
115205,2026-02-01 00:00:00
115209,2026-01-01 00:00:00
115209,2026-02-01 00:00:00
115224,2026-01-01 00:00:00
115224,2026-02-01 00:00:00
115238,2026-01-01 00:00:00
115238,2026-02-01 00:00:00
115243,2025-08-01 00:00:00
115246,2025-02-01 00:00:00
115246,2025-03-01 00:00:00
115246,2025-09-01 00:00:00
115247,2025-01-01 00:00:00
115253,2026-01-01 00:00:00
115253,2026-02-01 00:00:00
115262,2025-01-01 00:00:00
115262,2025-03-01 00:00:00
115284,2025-08-01 00:00:00
115284,2026-01-01 00:00:00
115284,2026-02-01 00:00:00
115294,2025-12-01 00:00:00
115315,2025-01-01 00:00:00
115315,2026-01-01 00:00:00
115315,2026-02-01 00:00:00
115318,2025-03-01 00:00:00
115318,2025-11-01 00:00:00
115319,2025-01-01 00:00:00
115323,2025-03-01 00:00:00
115326,2025-01-01 00:00:00
115328,2026-01-01 00:00:00
115328,2026-02-01 00:00:00
115338,2025-01-01 00:00:00
115338,2026-01-01 00:00:00
115338,2026-02-01 00:00:00
115343,2025-03-01 00:00:00
115343,2025-07-01 00:00:00
115353,2025-01-01 00:00:00
115353,2026-01-01 00:00:00
115353,2026-02-01 00:00:00
115362,2026-01-01 00:00:00
115362,2026-02-01 00:00:00
115368,2025-06-01 00:00:00
115368,2026-01-01 00:00:00
115368,2026-02-01 00:00:00
115373,2026-01-01 00:00:00
115373,2026-02-01 00:00:00
115383,2026-01-01 00:00:00
115383,2026-02-01 00:00:00
115389,2026-01-01 00:00:00
115389,2026-02-01 00:00:00
115402,2025-01-01 00:00:00
115403,2026-01-01 00:00:00
115403,2026-02-01 00:00:00
115469,2026-01-01 00:00:00
115469,2026-02-01 00:00:00
115470,2026-01-01 00:00:00
115470,2026-02-01 00:00:00
115471,2026-01-01 00:00:00
115471,2026-02-01 00:00:00
115472,2026-01-01 00:00:00
115472,2026-02-01 00:00:00
115475,2025-03-01 00:00:00
115477,2026-01-01 00:00:00
115477,2026-02-01 00:00:00
115478,2026-01-01 00:00:00
115478,2026-02-01 00:00:00
115480,2026-01-01 00:00:00
115480,2026-02-01 00:00:00
115482,2025-01-01 00:00:00
115482,2026-01-01 00:00:00
115482,2026-02-01 00:00:00
115483,2025-01-01 00:00:00
115485,2025-01-01 00:00:00
115485,2026-01-01 00:00:00
115485,2026-02-01 00:00:00
115487,2026-01-01 00:00:00
115487,2026-02-01 00:00:00
115488,2026-01-01 00:00:00
115488,2026-02-01 00:00:00
115492,2026-01-01 00:00:00
115492,2026-02-01 00:00:00
115495,2026-01-01 00:00:00
115495,2026-02-01 00:00:00
115499,2026-01-01 00:00:00
115499,2026-02-01 00:00:00
115503,2026-01-01 00:00:00
115503,2026-02-01 00:00:00
115506,2026-01-01 00:00:00
115506,2026-02-01 00:00:00
115534,2026-01-01 00:00:00
115534,2026-02-01 00:00:00
115621,2025-07-01 00:00:00
115649,2025-08-01 00:00:00
115726,2025-09-01 00:00:00
115736,2025-07-01 00:00:00
115776,2025-09-01 00:00:00
115794,2026-01-01 00:00:00
115794,2026-02-01 00:00:00
115803,2025-06-01 00:00:00
115811,2025-07-01 00:00:00
115858,2025-08-01 00:00:00
115858,2026-01-01 00:00:00
115858,2026-02-01 00:00:00
115876,2025-07-01 00:00:00
115880,2026-01-01 00:00:00
115880,2026-02-01 00:00:00
115910,2025-02-01 00:00:00
115910,2025-03-01 00:00:00
115910,2026-01-01 00:00:00
115910,2026-02-01 00:00:00
115930,2025-02-01 00:00:00
115931,2025-02-01 00:00:00
115947,2025-02-01 00:00:00
115947,2025-03-01 00:00:00
115952,2025-07-01 00:00:00
115958,2025-07-01 00:00:00
115958,2026-01-01 00:00:00
115958,2026-02-01 00:00:00
116099,2025-01-01 00:00:00
116099,2025-06-01 00:00:00
116111,2025-11-01 00:00:00
116290,2025-02-01 00:00:00
116290,2026-01-01 00:00:00
116290,2026-02-01 00:00:00
116616,2025-12-01 00:00:00
116616,2026-01-01 00:00:00
116616,2026-02-01 00:00:00
116671,2025-02-01 00:00:00
116677,2026-01-01 00:00:00
116677,2026-02-01 00:00:00
116855,2025-01-01 00:00:00
116946,2025-02-01 00:00:00
117145,2025-12-01 00:00:00
117156,2025-06-01 00:00:00
117156,2026-01-01 00:00:00
117156,2026-02-01 00:00:00
117159,2025-02-01 00:00:00
117159,2025-03-01 00:00:00
117160,2025-08-01 00:00:00
117164,2025-09-01 00:00:00
117167,2025-06-01 00:00:00
117175,2025-02-01 00:00:00
117175,2025-03-01 00:00:00
117178,2025-03-01 00:00:00
117178,2025-07-01 00:00:00
117185,2025-02-01 00:00:00
117185,2025-03-01 00:00:00
117195,2025-07-01 00:00:00
117210,2025-02-01 00:00:00
117210,2025-03-01 00:00:00
117229,2025-12-01 00:00:00
117231,2025-02-01 00:00:00
117231,2025-03-01 00:00:00
117231,2026-01-01 00:00:00
117231,2026-02-01 00:00:00
117248,2025-08-01 00:00:00
117251,2025-02-01 00:00:00
117253,2025-02-01 00:00:00
117253,2025-03-01 00:00:00
117263,2025-02-01 00:00:00
117263,2025-03-01 00:00:00
117274,2025-02-01 00:00:00
117274,2025-03-01 00:00:00
117274,2025-12-01 00:00:00
117274,2026-01-01 00:00:00
117274,2026-02-01 00:00:00
117727,2025-01-01 00:00:00
117832,2025-01-01 00:00:00
117873,2026-01-01 00:00:00
117873,2026-02-01 00:00:00
117949,2025-01-01 00:00:00
117949,2025-02-01 00:00:00
117975,2025-12-01 00:00:00
118175,2025-01-01 00:00:00
118175,2025-08-01 00:00:00
118332,2025-02-01 00:00:00
118418,2025-12-01 00:00:00
118676,2025-07-01 00:00:00
118782,2025-06-01 00:00:00
118811,2026-01-01 00:00:00
118811,2026-02-01 00:00:00
118834,2025-12-01 00:00:00
119000,2025-11-01 00:00:00
119181,2025-08-01 00:00:00
119242,2026-01-01 00:00:00
119242,2026-02-01 00:00:00
119257,2025-02-01 00:00:00
119269,2025-02-01 00:00:00
119314,2025-12-01 00:00:00
119339,2025-02-01 00:00:00
119534,2025-09-01 00:00:00
119554,2025-01-01 00:00:00
119564,2025-02-01 00:00:00
119704,2025-07-01 00:00:00
119745,2026-01-01 00:00:00
119745,2026-02-01 00:00:00
120100,2026-01-01 00:00:00
120100,2026-02-01 00:00:00
120304,2025-03-01 00:00:00
120304,2025-07-01 00:00:00
120304,2026-01-01 00:00:00
120304,2026-02-01 00:00:00
120524,2026-01-01 00:00:00
120524,2026-02-01 00:00:00
120552,2025-01-01 00:00:00
120552,2025-12-01 00:00:00
120552,2026-01-01 00:00:00
120552,2026-02-01 00:00:00
120784,2026-01-01 00:00:00
120784,2026-02-01 00:00:00
120866,2025-12-01 00:00:00
121002,2025-08-01 00:00:00
121027,2025-11-01 00:00:00
121027,2026-01-01 00:00:00
121027,2026-02-01 00:00:00
121061,2025-12-01 00:00:00
121070,2026-01-01 00:00:00
121070,2026-02-01 00:00:00
121257,2026-01-01 00:00:00
121257,2026-02-01 00:00:00
121436,2025-02-01 00:00:00
121436,2025-03-01 00:00:00
121436,2025-09-01 00:00:00
121696,2026-01-01 00:00:00
121696,2026-02-01 00:00:00
121834,2025-02-01 00:00:00
121834,2025-12-01 00:00:00
121911,2025-12-01 00:00:00
121937,2025-11-01 00:00:00
121987,2025-02-01 00:00:00
122239,2025-12-01 00:00:00
122239,2026-01-01 00:00:00
122239,2026-02-01 00:00:00
122479,2025-03-01 00:00:00
122595,2025-01-01 00:00:00
122699,2025-12-01 00:00:00
122770,2026-01-01 00:00:00
122788,2025-02-01 00:00:00
122788,2026-01-01 00:00:00
122788,2026-02-01 00:00:00
122836,2025-02-01 00:00:00
122936,2025-08-01 00:00:00
123055,2025-02-01 00:00:00
123055,2025-03-01 00:00:00
123188,2025-02-01 00:00:00
123373,2025-02-01 00:00:00
123373,2025-03-01 00:00:00
123373,2025-07-01 00:00:00
123564,2025-03-01 00:00:00
124207,2025-02-01 00:00:00
124207,2025-03-01 00:00:00
124242,2025-01-01 00:00:00
124434,2025-12-01 00:00:00
124476,2025-12-01 00:00:00
124725,2026-01-01 00:00:00
124725,2026-02-01 00:00:00
124823,2025-01-01 00:00:00
124838,2025-12-01 00:00:00
124844,2025-07-01 00:00:00
124844,2025-12-01 00:00:00
124870,2026-01-01 00:00:00
124870,2026-02-01 00:00:00
124973,2026-01-01 00:00:00
124973,2026-02-01 00:00:00
125091,2025-03-01 00:00:00
125104,2025-12-01 00:00:00
125142,2026-01-01 00:00:00
125142,2026-02-01 00:00:00
125238,2025-08-01 00:00:00
125248,2025-01-01 00:00:00
125278,2026-01-01 00:00:00
125278,2026-02-01 00:00:00
125317,2025-02-01 00:00:00
125336,2025-01-01 00:00:00
125372,2025-12-01 00:00:00
125372,2026-01-01 00:00:00
125372,2026-02-01 00:00:00
125438,2025-02-01 00:00:00
125438,2025-07-01 00:00:00
125544,2025-01-01 00:00:00
125591,2026-01-01 00:00:00
125591,2026-02-01 00:00:00
125923,2025-01-01 00:00:00
125923,2026-01-01 00:00:00
125923,2026-02-01 00:00:00
125990,2025-01-01 00:00:00
125990,2026-01-01 00:00:00
125990,2026-02-01 00:00:00
126032,2025-01-01 00:00:00
126034,2025-03-01 00:00:00
126034,2025-07-01 00:00:00
126034,2026-01-01 00:00:00
126034,2026-02-01 00:00:00
126040,2025-11-01 00:00:00
126063,2025-01-01 00:00:00
126203,2025-11-01 00:00:00
126203,2026-01-01 00:00:00
126203,2026-02-01 00:00:00
126206,2025-12-01 00:00:00
126211,2025-03-01 00:00:00
126211,2026-01-01 00:00:00
126211,2026-02-01 00:00:00
126357,2025-07-01 00:00:00
126357,2026-01-01 00:00:00
126357,2026-02-01 00:00:00
126399,2025-01-01 00:00:00
126399,2025-11-01 00:00:00
126399,2026-01-01 00:00:00
126399,2026-02-01 00:00:00
126416,2025-01-01 00:00:00
126473,2025-02-01 00:00:00
126569,2025-08-01 00:00:00
126655,2025-03-01 00:00:00
126716,2025-02-01 00:00:00
126798,2025-02-01 00:00:00
126798,2025-09-01 00:00:00
126831,2025-01-01 00:00:00
126929,2025-01-01 00:00:00
126929,2026-01-01 00:00:00
126929,2026-02-01 00:00:00
127101,2025-03-01 00:00:00
127184,2025-02-01 00:00:00
127184,2025-03-01 00:00:00
127409,2025-07-01 00:00:00
127498,2025-08-01 00:00:00
128213,2025-06-01 00:00:00
128289,2025-11-01 00:00:00
128855,2026-01-01 00:00:00
128855,2026-02-01 00:00:00
128862,2025-01-01 00:00:00
128912,2025-01-01 00:00:00
128952,2025-02-01 00:00:00
129093,2025-02-01 00:00:00
129093,2025-03-01 00:00:00
129123,2025-01-01 00:00:00
129157,2025-01-01 00:00:00
129157,2025-03-01 00:00:00
129157,2025-06-01 00:00:00
129177,2025-02-01 00:00:00
129229,2026-01-01 00:00:00
129229,2026-02-01 00:00:00
129308,2026-01-01 00:00:00
129308,2026-02-01 00:00:00
129532,2026-01-01 00:00:00
129532,2026-02-01 00:00:00
129540,2025-11-01 00:00:00
129572,2025-01-01 00:00:00
129712,2025-02-01 00:00:00
129712,2025-03-01 00:00:00
129712,2026-01-01 00:00:00
129712,2026-02-01 00:00:00
130094,2025-11-01 00:00:00
130172,2025-01-01 00:00:00
130261,2026-01-01 00:00:00
130261,2026-02-01 00:00:00
130263,2025-02-01 00:00:00
130263,2025-03-01 00:00:00
130272,2025-03-01 00:00:00
130272,2025-09-01 00:00:00
130272,2025-11-01 00:00:00
130286,2025-01-01 00:00:00
130327,2025-01-01 00:00:00
130327,2026-01-01 00:00:00
130327,2026-02-01 00:00:00
130375,2026-01-01 00:00:00
130375,2026-02-01 00:00:00
130527,2025-11-01 00:00:00
130545,2026-01-01 00:00:00
130545,2026-02-01 00:00:00
130568,2025-06-01 00:00:00
130568,2025-12-01 00:00:00
130618,2026-01-01 00:00:00
130618,2026-02-01 00:00:00
130647,2025-08-01 00:00:00
130647,2026-01-01 00:00:00
130647,2026-02-01 00:00:00
130664,2025-01-01 00:00:00
130740,2025-07-01 00:00:00
130885,2025-02-01 00:00:00
130885,2025-08-01 00:00:00
130885,2026-01-01 00:00:00
130885,2026-02-01 00:00:00
130892,2025-01-01 00:00:00
131011,2026-01-01 00:00:00
131011,2026-02-01 00:00:00
131043,2026-01-01 00:00:00
131043,2026-02-01 00:00:00
131054,2025-01-01 00:00:00
131122,2026-01-01 00:00:00
131122,2026-02-01 00:00:00
131195,2025-03-01 00:00:00
131280,2025-02-01 00:00:00
131280,2025-06-01 00:00:00
131299,2025-01-01 00:00:00
131313,2025-03-01 00:00:00
131313,2025-07-01 00:00:00
131337,2025-03-01 00:00:00
131474,2025-01-01 00:00:00
131508,2025-12-01 00:00:00
131508,2026-01-01 00:00:00
131508,2026-02-01 00:00:00
131513,2025-06-01 00:00:00
131663,2025-01-01 00:00:00
131663,2025-02-01 00:00:00
131822,2025-07-01 00:00:00
131946,2025-11-01 00:00:00
131948,2026-01-01 00:00:00
131948,2026-02-01 00:00:00
131949,2026-01-01 00:00:00
131949,2026-02-01 00:00:00
131951,2025-10-01 00:00:00
131952,2026-01-01 00:00:00
131952,2026-02-01 00:00:00
131953,2026-01-01 00:00:00
131953,2026-02-01 00:00:00
131968,2026-01-01 00:00:00
131968,2026-02-01 00:00:00
131971,2025-08-01 00:00:00
131971,2026-01-01 00:00:00
131971,2026-02-01 00:00:00
131989,2025-11-01 00:00:00
131989,2026-01-01 00:00:00
131989,2026-02-01 00:00:00
131995,2026-01-01 00:00:00
131995,2026-02-01 00:00:00
131996,2025-09-01 00:00:00
131996,2026-01-01 00:00:00
131996,2026-02-01 00:00:00
132002,2026-01-01 00:00:00
132002,2026-02-01 00:00:00
132012,2025-03-01 00:00:00
132021,2025-11-01 00:00:00
132021,2026-01-01 00:00:00
132021,2026-02-01 00:00:00
132027,2026-01-01 00:00:00
132027,2026-02-01 00:00:00
132029,2026-01-01 00:00:00
132029,2026-02-01 00:00:00
132030,2026-01-01 00:00:00
132030,2026-02-01 00:00:00
132163,2026-01-01 00:00:00
132163,2026-02-01 00:00:00
132291,2025-07-01 00:00:00
132368,2025-07-01 00:00:00
132374,2025-01-01 00:00:00
132462,2026-01-01 00:00:00
132462,2026-02-01 00:00:00
132465,2025-10-01 00:00:00
132469,2025-11-01 00:00:00
132469,2026-01-01 00:00:00
132469,2026-02-01 00:00:00
132542,2025-02-01 00:00:00
132560,2025-12-01 00:00:00
132588,2025-01-01 00:00:00
132635,2025-02-01 00:00:00
133075,2025-01-01 00:00:00
133114,2025-02-01 00:00:00
133114,2025-11-01 00:00:00
133280,2025-06-01 00:00:00
133280,2026-01-01 00:00:00
133280,2026-02-01 00:00:00
133328,2025-01-01 00:00:00
133330,2025-11-01 00:00:00
133336,2026-01-01 00:00:00
133336,2026-02-01 00:00:00
133344,2025-01-01 00:00:00
133344,2025-03-01 00:00:00
133344,2026-01-01 00:00:00
133344,2026-02-01 00:00:00
133372,2026-01-01 00:00:00
133372,2026-02-01 00:00:00
133385,2025-03-01 00:00:00
133385,2025-07-01 00:00:00
133393,2026-01-01 00:00:00
133393,2026-02-01 00:00:00
133402,2026-01-01 00:00:00
133402,2026-02-01 00:00:00
133410,2025-01-01 00:00:00
133420,2026-01-01 00:00:00
133420,2026-02-01 00:00:00
133427,2026-01-01 00:00:00
133427,2026-02-01 00:00:00
133434,2025-01-01 00:00:00
133447,2025-03-01 00:00:00
133447,2025-09-01 00:00:00
133619,2025-08-01 00:00:00
133637,2025-02-01 00:00:00
133637,2025-03-01 00:00:00
133637,2026-01-01 00:00:00
133637,2026-02-01 00:00:00
133727,2025-11-01 00:00:00
133727,2026-01-01 00:00:00
133727,2026-02-01 00:00:00
133791,2026-01-01 00:00:00
133791,2026-02-01 00:00:00
133798,2026-01-01 00:00:00
133798,2026-02-01 00:00:00
133823,2025-01-01 00:00:00
133823,2025-11-01 00:00:00
133833,2025-11-01 00:00:00
133833,2026-01-01 00:00:00
133833,2026-02-01 00:00:00
133839,2025-01-01 00:00:00
133839,2025-07-01 00:00:00
133839,2026-01-01 00:00:00
133839,2026-02-01 00:00:00
133927,2025-12-01 00:00:00
133940,2025-06-01 00:00:00
133940,2025-12-01 00:00:00
133951,2025-11-01 00:00:00
133964,2026-01-01 00:00:00
133964,2026-02-01 00:00:00
134117,2026-01-01 00:00:00
134117,2026-02-01 00:00:00
134287,2025-01-01 00:00:00
134287,2026-01-01 00:00:00
134287,2026-02-01 00:00:00
134334,2026-01-01 00:00:00
134334,2026-02-01 00:00:00
134347,2026-01-01 00:00:00
134347,2026-02-01 00:00:00
134352,2025-03-01 00:00:00
134352,2026-01-01 00:00:00
134352,2026-02-01 00:00:00
134366,2025-01-01 00:00:00
134402,2026-01-01 00:00:00
134402,2026-02-01 00:00:00
134414,2026-01-01 00:00:00
134414,2026-02-01 00:00:00
134441,2025-07-01 00:00:00
134512,2025-02-01 00:00:00
134512,2025-03-01 00:00:00
134512,2026-01-01 00:00:00
134512,2026-02-01 00:00:00
134524,2025-01-01 00:00:00
134524,2025-09-01 00:00:00
134571,2026-01-01 00:00:00
134571,2026-02-01 00:00:00
134611,2025-10-01 00:00:00
134653,2025-02-01 00:00:00
134653,2025-03-01 00:00:00
134742,2026-01-01 00:00:00
134742,2026-02-01 00:00:00
134776,2025-06-01 00:00:00
134776,2025-11-01 00:00:00
134806,2025-12-01 00:00:00
134828,2025-01-01 00:00:00
134828,2025-03-01 00:00:00
134828,2026-01-01 00:00:00
134828,2026-02-01 00:00:00
134859,2025-01-01 00:00:00
134928,2026-01-01 00:00:00
134928,2026-02-01 00:00:00
134975,2026-01-01 00:00:00
134975,2026-02-01 00:00:00
135003,2025-01-01 00:00:00
135013,2025-01-01 00:00:00
135034,2025-08-01 00:00:00
135034,2026-01-01 00:00:00
135034,2026-02-01 00:00:00
135041,2025-07-01 00:00:00
135041,2025-12-01 00:00:00
135041,2026-01-01 00:00:00
135041,2026-02-01 00:00:00
135058,2025-01-01 00:00:00
135082,2025-08-01 00:00:00
135088,2025-01-01 00:00:00
135091,2025-01-01 00:00:00
135093,2025-01-01 00:00:00
135105,2025-01-01 00:00:00
135107,2026-01-01 00:00:00
135107,2026-02-01 00:00:00
135111,2025-01-01 00:00:00
135114,2025-01-01 00:00:00
135117,2025-01-01 00:00:00
135125,2026-01-01 00:00:00
135125,2026-02-01 00:00:00
135129,2025-08-01 00:00:00
135129,2026-01-01 00:00:00
135129,2026-02-01 00:00:00
135130,2026-01-01 00:00:00
135130,2026-02-01 00:00:00
135140,2026-01-01 00:00:00
135140,2026-02-01 00:00:00
135142,2025-01-01 00:00:00
135143,2025-01-01 00:00:00
135167,2025-02-01 00:00:00
135167,2025-07-01 00:00:00
135167,2026-01-01 00:00:00
135167,2026-02-01 00:00:00
135173,2026-01-01 00:00:00
135173,2026-02-01 00:00:00
135200,2025-01-01 00:00:00
135204,2025-02-01 00:00:00
135204,2025-07-01 00:00:00
135204,2026-01-01 00:00:00
135204,2026-02-01 00:00:00
135221,2026-01-01 00:00:00
135221,2026-02-01 00:00:00
135241,2026-01-01 00:00:00
135241,2026-02-01 00:00:00
135272,2026-01-01 00:00:00
135272,2026-02-01 00:00:00
135275,2025-03-01 00:00:00
135277,2025-12-01 00:00:00
135317,2026-01-01 00:00:00
135317,2026-02-01 00:00:00
135321,2026-01-01 00:00:00
135321,2026-02-01 00:00:00
135451,2025-01-01 00:00:00
135455,2025-12-01 00:00:00
135455,2026-01-01 00:00:00
135455,2026-02-01 00:00:00
135507,2025-02-01 00:00:00
135509,2025-01-01 00:00:00
135537,2026-01-01 00:00:00
135537,2026-02-01 00:00:00
135538,2025-01-01 00:00:00
135543,2026-01-01 00:00:00
135543,2026-02-01 00:00:00
135552,2026-01-01 00:00:00
135552,2026-02-01 00:00:00
135580,2026-01-01 00:00:00
135580,2026-02-01 00:00:00
135619,2026-01-01 00:00:00
135619,2026-02-01 00:00:00
135646,2025-01-01 00:00:00
135671,2026-01-01 00:00:00
135671,2026-02-01 00:00:00
135673,2025-03-01 00:00:00
135673,2025-12-01 00:00:00
135684,2025-01-01 00:00:00
135697,2026-01-01 00:00:00
135697,2026-02-01 00:00:00
135710,2025-02-01 00:00:00
135710,2025-03-01 00:00:00
135757,2025-01-01 00:00:00
135757,2025-07-01 00:00:00
135792,2025-01-01 00:00:00
135843,2025-12-01 00:00:00
135847,2026-01-01 00:00:00
135847,2026-02-01 00:00:00
135860,2025-01-01 00:00:00
135860,2025-02-01 00:00:00
135860,2025-11-01 00:00:00
135862,2026-01-01 00:00:00
135862,2026-02-01 00:00:00
135881,2025-02-01 00:00:00
135882,2025-02-01 00:00:00
135962,2025-09-01 00:00:00
136198,2025-02-01 00:00:00
136198,2025-11-01 00:00:00
136253,2025-08-01 00:00:00
136253,2025-10-01 00:00:00
136367,2025-02-01 00:00:00
136735,2025-01-01 00:00:00
136991,2025-01-01 00:00:00
136994,2025-02-01 00:00:00
137027,2025-07-01 00:00:00
137115,2025-02-01 00:00:00
137115,2025-03-01 00:00:00
137115,2025-11-01 00:00:00
137115,2026-01-01 00:00:00
137115,2026-02-01 00:00:00
137153,2025-01-01 00:00:00
137218,2026-01-01 00:00:00
137218,2026-02-01 00:00:00
137331,2025-12-01 00:00:00
137426,2025-03-01 00:00:00
137491,2025-01-01 00:00:00
137493,2025-02-01 00:00:00
137536,2025-01-01 00:00:00
137539,2025-01-01 00:00:00
137571,2025-01-01 00:00:00
137572,2025-12-01 00:00:00
137572,2026-01-01 00:00:00
137572,2026-02-01 00:00:00
137588,2025-08-01 00:00:00
137588,2026-01-01 00:00:00
137588,2026-02-01 00:00:00
137590,2025-08-01 00:00:00
137640,2025-01-01 00:00:00
137641,2025-12-01 00:00:00
137641,2026-01-01 00:00:00
137641,2026-02-01 00:00:00
137663,2025-01-01 00:00:00
137663,2025-03-01 00:00:00
137706,2025-01-01 00:00:00
137743,2025-01-01 00:00:00
137754,2025-01-01 00:00:00
137754,2025-03-01 00:00:00
137754,2025-07-01 00:00:00
137754,2026-01-01 00:00:00
137754,2026-02-01 00:00:00
137816,2025-03-01 00:00:00
137816,2026-01-01 00:00:00
137816,2026-02-01 00:00:00
137819,2025-01-01 00:00:00
137829,2025-09-01 00:00:00
137829,2025-11-01 00:00:00
137829,2026-01-01 00:00:00
137829,2026-02-01 00:00:00
137844,2025-01-01 00:00:00
137844,2026-01-01 00:00:00
137844,2026-02-01 00:00:00
137869,2025-08-01 00:00:00
137869,2026-01-01 00:00:00
137869,2026-02-01 00:00:00
137870,2025-09-01 00:00:00
137872,2025-03-01 00:00:00
137872,2026-01-01 00:00:00
137872,2026-02-01 00:00:00
137877,2025-01-01 00:00:00
137889,2025-01-01 00:00:00
137889,2026-01-01 00:00:00
137889,2026-02-01 00:00:00
137908,2025-01-01 00:00:00
137928,2026-01-01 00:00:00
137928,2026-02-01 00:00:00
137929,2026-01-01 00:00:00
137929,2026-02-01 00:00:00
137937,2025-07-01 00:00:00
137937,2026-01-01 00:00:00
137937,2026-02-01 00:00:00
137942,2025-01-01 00:00:00
137945,2025-01-01 00:00:00
137953,2025-01-01 00:00:00
137953,2025-11-01 00:00:00
137959,2025-10-01 00:00:00
137959,2026-01-01 00:00:00
137959,2026-02-01 00:00:00
137962,2025-03-01 00:00:00
137962,2026-01-01 00:00:00
137962,2026-02-01 00:00:00
137965,2025-01-01 00:00:00
137966,2025-01-01 00:00:00
138033,2025-01-01 00:00:00
138040,2025-01-01 00:00:00
138143,2025-02-01 00:00:00
138143,2025-08-01 00:00:00
138219,2025-01-01 00:00:00
138252,2025-08-01 00:00:00
138266,2025-06-01 00:00:00
138266,2025-11-01 00:00:00
138271,2025-12-01 00:00:00
138332,2025-12-01 00:00:00
138343,2025-01-01 00:00:00
138343,2026-01-01 00:00:00
138343,2026-02-01 00:00:00
138352,2025-09-01 00:00:00
138388,2025-12-01 00:00:00
138394,2025-12-01 00:00:00
138394,2026-01-01 00:00:00
138394,2026-02-01 00:00:00
138516,2026-01-01 00:00:00
138516,2026-02-01 00:00:00
138549,2026-01-01 00:00:00
138549,2026-02-01 00:00:00
