ЛС,action,expected_return,debt_current_x,cluster,debt_current_y,months_debt
19535,email,0.0,6898.32,5,6898.32,2
19538,email,0.0,6897.47,5,6897.47,4
19541,email,0.0,10098.0,2,10098.0,1
129740,email,0.0,1126.34,1,1126.34,14
19471,email,0.0,11218.68,3,11218.68,1
19476,email,0.0,5995.44,2,5995.44,3
18116,email,0.0,926.64,3,926.64,14
18012,email,0.0,1001.64,5,1001.64,3
18962,email,0.0,18259.17,2,18259.17,7
18983,email,0.0,12471.84,2,12471.84,14
19003,email,0.0,6417.69,2,6417.69,5
19029,email,0.0,1295.51,2,1295.51,13
19545,email,0.0,9072.36,5,9072.36,14
117794,email,0.0,566.0,1,566.0,14
2100,email,0.0,4057.6,5,4057.6,14
2101,email,0.0,11432.52,3,11432.52,14
2103,email,0.0,986.04,3,986.04,9
2105,email,0.0,12189.28,2,12189.28,14
19329,email,0.0,10753.74,2,10753.74,8
19350,email,0.0,792.0,3,792.0,12
19361,email,0.0,2409.02,2,2409.02,6
19437,email,0.0,15305.88,2,15305.88,9
19406,email,0.0,7428.96,3,7428.96,14
19409,email,0.0,2099.25,2,2099.25,12
117797,email,0.0,979.18,1,979.18,14
117802,email,0.0,718.82,1,718.82,13
19492,email,0.0,13029.0,5,13029.0,10
19526,email,0.0,1813.68,5,1813.68,1
19529,email,0.0,14686.94,2,14686.94,13
19434,email,0.0,3268.82,2,3268.82,4
19403,email,0.0,13345.2,3,13345.2,5
118399,email,0.0,707.5,1,707.5,5
118423,email,0.0,950.4,1,950.4,14
118455,email,0.0,501.7,6,501.7,1
117803,email,0.0,984.84,1,984.84,8
117822,email,0.0,588.64,1,588.64,14
117827,email,0.0,743.34,1,743.34,2
117838,email,0.0,693.42,6,693.42,14
118479,email,0.0,759.2,6,759.2,14
19530,email,0.0,14517.36,3,14517.36,14
118539,email,0.0,867.24,1,867.24,8
118710,email,0.0,1675.36,6,1675.36,14
118722,email,0.0,3873.29,2,3873.29,5
119338,email,0.0,1017.48,1,1017.48,4
119352,email,0.0,843.48,6,843.48,1
119374,email,0.0,667.2,6,667.2,7
119386,email,0.0,633.12,1,633.12,14
119214,email,0.0,565.5,1,565.5,1
118522,email,0.0,724.68,1,724.68,2
118198,email,0.0,616.94,1,616.94,14
118204,email,0.0,577.32,1,577.32,14
118213,email,0.0,1132.0,2,1132.0,13
118227,email,0.0,26223.84,4,26223.84,14
118247,email,0.0,588.64,1,588.64,14
118264,email,0.0,798.06,6,798.06,14
118968,email,0.0,732.6,6,732.6,14
118464,email,0.0,653.2,1,653.2,14
118381,email,0.0,967.86,1,967.86,2
118265,email,0.0,916.92,6,916.92,14
118300,email,0.0,1775.97,6,1775.97,1
118331,email,0.0,724.48,1,724.48,14
118341,email,0.0,918.65,6,918.65,5
118550,email,0.0,594.0,1,594.0,5
118571,email,0.0,930.6,1,930.6,14
118575,email,0.0,593.65,6,593.65,14
118376,email,0.0,747.11,1,747.11,13
118472,email,0.0,1247.66,6,1247.66,5
117222,email,0.0,505.02,1,505.02,8
117234,email,0.0,803.72,1,803.72,14
118037,email,0.0,2381.55,2,2381.55,6
118075,email,0.0,1122.97,1,1122.97,14
117859,email,0.0,1120.68,1,1120.68,14
117860,email,0.0,849.0,1,849.0,14
117863,email,0.0,566.0,1,566.0,14
117906,email,0.0,566.0,1,566.0,14
117463,email,0.0,641.52,1,641.52,14
117469,email,0.0,984.27,1,984.27,4
118094,email,0.0,899.94,1,899.94,14
118105,email,0.0,667.88,1,667.88,14
118128,email,0.0,1041.44,1,1041.44,4
118149,email,0.0,1009.81,6,1009.81,14
118192,email,0.0,928.24,1,928.24,14
117516,email,0.0,958.32,1,958.32,14
117867,email,0.0,933.9,1,933.9,14
116836,email,0.0,1064.08,1,1064.08,14
116878,email,0.0,958.06,1,958.06,7
116945,email,0.0,588.64,1,588.64,14
116958,email,0.0,645.24,1,645.24,1
116978,email,0.0,582.98,6,582.98,9
116999,email,0.0,2010.97,2,2010.97,14
117705,email,0.0,590.04,1,590.04,7
117004,email,0.0,1494.24,1,1494.24,14
117188,email,0.0,1134.59,1,1134.59,14
117053,email,0.0,1123.0,6,1123.0,14
117063,email,0.0,509.4,1,509.4,14
117082,email,0.0,738.54,1,738.54,1
117112,email,0.0,1132.0,1,1132.0,14
117143,email,0.0,1132.0,1,1132.0,3
117157,email,0.0,1032.9,1,1032.9,2
117160,email,0.0,758.44,6,758.44,14
117180,email,0.0,566.0,1,566.0,4
117021,email,0.0,650.9,2,650.9,14
2262,email,0.0,3674.88,3,3674.88,1
2438,email,0.0,1695.24,2,1695.24,14
2440,email,0.0,6003.36,2,6003.36,14
2378,email,0.0,5503.74,3,5503.74,8
2383,email,0.0,7448.76,2,7448.76,5
2385,email,0.0,2847.24,5,2847.24,14
2386,email,0.0,3288.28,2,3288.28,14
2396,email,0.0,7626.96,5,7626.96,14
117389,email,0.0,865.98,1,865.98,14
2110,email,0.0,5148.0,5,5148.0,4
2111,email,0.0,2900.22,2,2900.22,3
2415,email,0.0,3401.64,3,3401.64,14
2416,email,0.0,609.84,2,609.84,5
2427,email,0.0,6316.2,5,6316.2,3
2428,email,0.0,10755.36,3,10755.36,14
117889,email,0.0,599.96,6,599.96,14
117895,email,0.0,996.16,1,996.16,10
2106,email,0.0,2245.16,5,2245.16,14
117401,email,0.0,3817.5,1,3817.5,2
117406,email,0.0,928.24,1,928.24,6
117425,email,0.0,950.88,1,950.88,14
117565,email,0.0,558.36,1,558.36,14
117597,email,0.0,677.16,6,677.16,14
117645,email,0.0,1453.32,1,1453.32,14
117660,email,0.0,574.2,1,574.2,14
117482,email,0.0,1168.2,1,1168.2,14
2370,email,0.0,686.99,3,686.99,1
117487,email,0.0,974.16,1,974.16,13
117503,email,0.0,602.4,6,602.4,2
2411,email,0.0,5809.32,5,5809.32,6
2336,email,0.0,26032.98,2,26032.98,14
2339,email,0.0,2577.38,2,2577.38,2
2351,email,0.0,3533.04,2,3533.04,4
2365,email,0.0,10748.56,3,10748.56,12
2368,email,0.0,7493.39,5,7493.39,14
117485,email,0.0,997.92,1,997.92,14
120335,email,0.0,1021.68,1,1021.68,13
120373,email,0.0,637.56,1,637.56,4
120382,email,0.0,1908.72,1,1908.72,14
120388,email,0.0,586.08,1,586.08,14
120273,email,0.0,1342.44,1,1342.44,3
120285,email,0.0,1999.8,6,1999.8,14
119904,email,0.0,1107.58,6,1107.58,2
118833,email,0.0,979.18,1,979.18,14
119752,email,0.0,701.84,6,701.84,14
119754,email,0.0,750.0,1,750.0,1
119779,email,0.0,1471.6,1,1471.6,4
119792,email,0.0,1109.36,1,1109.36,14
119837,email,0.0,724.48,1,724.48,2
119845,email,0.0,5245.02,6,5245.02,14
120416,email,0.0,1968.12,6,1968.12,4
1964,email,0.0,8046.72,3,8046.72,8
119916,email,0.0,965.52,1,965.52,8
119559,email,0.0,1052.76,1,1052.76,13
119584,email,0.0,587.0,1,587.0,14
119416,email,0.0,829.02,1,829.02,14
120215,email,0.0,720.72,6,720.72,14
120238,email,0.0,982.08,1,982.08,14
120242,email,0.0,863.28,1,863.28,14
120269,email,0.0,613.8,1,613.8,14
120052,email,0.0,601.92,1,601.92,14
120171,email,0.0,1025.64,1,1025.64,14
120066,email,0.0,586.08,1,586.08,14
120288,email,0.0,768.24,1,768.24,14
120291,email,0.0,879.12,1,879.12,1
120292,email,0.0,792.0,1,792.0,14
120303,email,0.0,831.6,1,831.6,14
120304,email,0.0,2299.68,4,2299.68,14
120325,email,0.0,819.72,6,819.72,14
120143,email,0.0,542.52,1,542.52,13
120057,email,0.0,720.72,1,720.72,1
120125,email,0.0,665.28,1,665.28,12
120129,email,0.0,1065.95,6,1065.95,2
120138,email,0.0,590.12,6,590.12,3
120673,email,0.0,882.96,6,882.96,3
120676,email,0.0,571.66,1,571.66,14
120677,email,0.0,650.9,1,650.9,14
120680,email,0.0,1369.72,1,1369.72,8
120698,email,0.0,938.65,6,938.65,14
1972,email,0.0,3377.88,3,3377.88,14
121008,email,0.0,2224.38,1,2224.38,14
121009,email,0.0,3271.48,2,3271.48,12
120910,email,0.0,1426.32,1,1426.32,14
120936,email,0.0,724.48,1,724.48,14
120943,email,0.0,596.28,6,596.28,1
120947,email,0.0,632.29,6,632.29,2
2143,email,0.0,4007.52,3,4007.52,1
2159,email,0.0,15059.88,3,15059.88,6
120983,email,0.0,815.04,1,815.04,13
1982,email,0.0,1334.52,5,1334.52,4
1984,email,0.0,6534.0,5,6534.0,3
2224,email,0.0,33642.94,2,33642.94,1
120661,email,0.0,750.84,6,750.84,2
120486,email,0.0,665.28,1,665.28,14
120522,email,0.0,1884.78,1,1884.78,3
120527,email,0.0,509.4,1,509.4,11
120528,email,0.0,566.0,1,566.0,14
120632,email,0.0,922.58,1,922.58,14
120534,email,0.0,1672.91,6,1672.91,6
120551,email,0.0,515.06,1,515.06,14
120714,email,0.0,1866.64,2,1866.64,14
120719,email,0.0,679.2,6,679.2,7
120723,email,0.0,2518.7,6,2518.7,14
120572,email,0.0,533.34,1,533.34,1
120598,email,0.0,786.74,1,786.74,2
120605,email,0.0,943.19,6,943.19,14
120529,email,0.0,509.4,1,509.4,14
119739,email,0.0,905.6,1,905.6,14
119749,email,0.0,1691.21,2,1691.21,14
119592,email,0.0,795.61,2,795.61,6
119608,email,0.0,996.16,1,996.16,14
119640,email,0.0,1811.2,2,1811.2,14
119650,email,0.0,832.02,1,832.02,1
119658,email,0.0,752.78,6,752.78,14
119535,email,0.0,1262.18,1,1262.18,14
119076,email,0.0,559.06,6,559.06,1
119077,email,0.0,1762.2,1,1762.2,10
119081,email,0.0,661.02,1,661.02,1
119694,email,0.0,990.5,1,990.5,14
119702,email,0.0,1018.8,1,1018.8,14
119710,email,0.0,2886.6,6,2886.6,3
119130,email,0.0,1283.04,1,1283.04,13
119164,email,0.0,582.12,6,582.12,5
119671,email,0.0,910.41,6,910.41,11
118841,email,0.0,531.31,6,531.31,4
118650,email,0.0,959.9,6,959.9,6
118662,email,0.0,587.92,1,587.92,1
118666,email,0.0,2380.76,2,2380.76,4
118688,email,0.0,533.4,6,533.4,2
118695,email,0.0,781.08,1,781.08,14
118918,email,0.0,1058.42,1,1058.42,14
118922,email,0.0,566.0,1,566.0,14
118916,email,0.0,566.0,1,566.0,14
118745,email,0.0,566.0,1,566.0,14
118756,email,0.0,566.0,1,566.0,14
118788,email,0.0,961.03,6,961.03,5
118789,email,0.0,566.0,1,566.0,14
118999,email,0.0,997.92,1,997.92,13
119022,email,0.0,522.72,1,522.72,7
119042,email,0.0,518.76,1,518.76,1
118849,email,0.0,677.34,6,677.34,14
118967,email,0.0,876.53,6,876.53,7
120016,email,0.0,1120.68,1,1120.68,14
120024,email,0.0,612.66,1,612.66,13
120029,email,0.0,879.12,1,879.12,14
120030,email,0.0,530.64,6,530.64,14
119928,email,0.0,1176.42,6,1176.42,14
119942,email,0.0,622.6,1,622.6,7
119946,email,0.0,990.5,1,990.5,4
119438,email,0.0,807.78,6,807.78,14
119178,email,0.0,819.72,1,819.72,10
119451,email,0.0,520.2,6,520.2,9
119464,email,0.0,2443.32,1,2443.32,13
119989,email,0.0,716.76,1,716.76,14
120003,email,0.0,1144.44,1,1144.44,14
119677,email,0.0,718.29,6,718.29,14
119488,email,0.0,1924.4,1,1924.4,1
119498,email,0.0,646.05,6,646.05,1
119518,email,0.0,854.66,1,854.66,14
119450,email,0.0,1025.64,6,1025.64,3
119200,email,0.0,1013.76,1,1013.76,14
119055,email,0.0,744.48,1,744.48,14
119070,email,0.0,502.92,1,502.92,5
119239,email,0.0,1203.84,1,1203.84,14
119250,email,0.0,869.88,1,869.88,14
119258,email,0.0,591.0,1,591.0,14
119298,email,0.0,1283.04,1,1283.04,14
119308,email,0.0,883.08,1,883.08,14
119903,email,0.0,826.36,2,826.36,14
119123,email,0.0,851.4,1,851.4,14
119963,email,0.0,1065.24,1,1065.24,14
119974,email,0.0,752.4,6,752.4,7
119846,email,0.0,657.27,6,657.27,14
119860,email,0.0,599.96,1,599.96,14
119861,email,0.0,956.54,1,956.54,14
119884,email,0.0,1165.96,1,1165.96,9
119893,email,0.0,1245.83,1,1245.83,14
119117,email,0.0,586.08,1,586.08,14
114225,email,0.0,696.18,1,696.18,14
114232,email,0.0,877.3,1,877.3,14
113998,email,0.0,718.82,1,718.82,7
114014,email,0.0,1205.58,2,1205.58,14
114065,email,0.0,628.26,1,628.26,11
114072,email,0.0,594.3,1,594.3,14
114117,email,0.0,1746.48,6,1746.48,13
117531,email,0.0,1819.51,2,1819.51,14
113610,email,0.0,1426.32,1,1426.32,5
113629,email,0.0,517.86,1,517.86,1
114142,email,0.0,588.64,6,588.64,8
114147,email,0.0,667.88,1,667.88,14
114154,email,0.0,724.48,1,724.48,14
114203,email,0.0,752.78,1,752.78,14
2687,email,0.0,1482.0,5,1482.0,10
2688,email,0.0,1782.0,2,1782.0,1
113604,email,0.0,943.32,6,943.32,3
113045,email,0.0,766.42,6,766.42,4
113059,email,0.0,911.52,6,911.52,2
113060,email,0.0,1596.12,1,1596.12,14
113064,email,0.0,735.8,1,735.8,14
113875,email,0.0,1007.48,1,1007.48,6
113879,email,0.0,849.0,6,849.0,2
114542,email,0.0,577.32,1,577.32,14
114619,email,0.0,2573.03,2,2573.03,13
113853,email,0.0,1001.82,1,1001.82,12
114629,email,0.0,679.2,1,679.2,10
113904,email,0.0,825.63,3,825.63,6
113922,email,0.0,16485.48,2,16485.48,2
113970,email,0.0,633.92,1,633.92,5
113988,email,0.0,735.8,1,735.8,14
113995,email,0.0,656.1,1,656.1,14
113837,email,0.0,1018.8,6,1018.8,14
113845,email,0.0,882.96,1,882.96,14
114628,email,0.0,566.0,1,566.0,14
114318,email,0.0,14658.68,2,14658.68,14
2274,email,0.0,534.3,5,534.3,7
114636,email,0.0,537.7,1,537.7,14
114443,email,0.0,4611.44,2,4611.44,14
114447,email,0.0,798.52,1,798.52,4
114457,email,0.0,702.37,6,702.37,14
114461,email,0.0,588.64,6,588.64,2
114471,email,0.0,696.18,1,696.18,14
2708,email,0.0,3857.81,5,3857.81,4
115339,email,0.0,1888.5,0,1888.5,12
115342,email,0.0,10016.0,0,10016.0,14
114820,email,0.0,588.64,1,588.64,12
114826,email,0.0,667.88,1,667.88,5
114827,email,0.0,6350.68,2,6350.68,12
114838,email,0.0,1325.14,6,1325.14,4
114840,email,0.0,679.2,1,679.2,14
114842,email,0.0,679.2,6,679.2,10
114519,email,0.0,582.98,1,582.98,14
2709,email,0.0,4113.47,2,4113.47,4
2711,email,0.0,12763.08,3,12763.08,13
2568,email,0.0,3813.48,2,3813.48,2
2579,email,0.0,1314.72,5,1314.72,14
2587,email,0.0,3080.88,5,3080.88,14
2275,email,0.0,2243.4,3,2243.4,4
2300,email,0.0,566.92,3,566.92,1
2304,email,0.0,10175.12,5,10175.12,14
114442,email,0.0,537.7,1,537.7,14
2325,email,0.0,1845.36,5,1845.36,5
2663,email,0.0,15792.17,2,15792.17,14
2672,email,0.0,9052.56,3,9052.56,3
114523,email,0.0,650.9,6,650.9,14
114366,email,0.0,1177.28,1,1177.28,2
114369,email,0.0,550.06,2,550.06,11
114386,email,0.0,942.27,6,942.27,14
114421,email,0.0,1985.97,1,1985.97,14
2307,email,0.0,8155.38,2,8155.38,4
113338,email,0.0,662.22,1,662.22,14
113363,email,0.0,543.36,6,543.36,12
113378,email,0.0,650.9,6,650.9,11
113386,email,0.0,1052.76,1,1052.76,14
113113,email,0.0,679.2,6,679.2,14
113148,email,0.0,2493.06,2,2493.06,14
113451,email,0.0,619.82,6,619.82,4
113304,email,0.0,571.66,6,571.66,14
113467,email,0.0,1179.15,6,1179.15,7
113496,email,0.0,1658.38,2,1658.38,5
113546,email,0.0,1047.1,6,1047.1,3
113310,email,0.0,1168.07,1,1168.07,14
113326,email,0.0,1086.72,2,1086.72,5
113328,email,0.0,1698.0,1,1698.0,14
112703,email,0.0,724.48,1,724.48,14
112704,email,0.0,628.26,1,628.26,14
113459,email,0.0,901.59,6,901.59,1
113029,email,0.0,1132.0,6,1132.0,4
113033,email,0.0,758.44,6,758.44,1
113034,email,0.0,622.6,1,622.6,14
112243,email,0.0,508.59,1,508.59,14
112268,email,0.0,914.05,6,914.05,2
112302,email,0.0,1856.48,1,1856.48,14
112313,email,0.0,1867.8,1,1867.8,8
112332,email,0.0,1790.49,2,1790.49,14
113329,email,0.0,1052.76,6,1052.76,14
112615,email,0.0,922.58,1,922.58,14
112622,email,0.0,848.93,6,848.93,1
112367,email,0.0,679.2,2,679.2,3
112375,email,0.0,560.34,6,560.34,7
112390,email,0.0,1415.0,1,1415.0,13
112437,email,0.0,622.39,1,622.39,9
112454,email,0.0,1058.42,6,1058.42,8
112470,email,0.0,24766.67,4,24766.67,14
112344,email,0.0,1115.02,1,1115.02,13
113680,email,0.0,962.2,1,962.2,13
113687,email,0.0,1502.25,1,1502.25,4
113695,email,0.0,808.38,1,808.38,14
113696,email,0.0,1596.12,1,1596.12,14
113707,email,0.0,605.62,1,605.62,13
113721,email,0.0,659.4,1,659.4,1
113724,email,0.0,1085.72,1,1085.72,14
113073,email,0.0,520.45,6,520.45,4
112705,email,0.0,871.64,1,871.64,14
113726,email,0.0,599.96,6,599.96,14
113735,email,0.0,829.84,1,829.84,14
113747,email,0.0,4454.42,2,4454.42,3
113766,email,0.0,1273.5,1,1273.5,13
113810,email,0.0,713.16,1,713.16,14
113171,email,0.0,800.79,1,800.79,1
113234,email,0.0,2269.66,1,2269.66,4
113293,email,0.0,820.7,1,820.7,14
113080,email,0.0,730.14,1,730.14,14
112748,email,0.0,42341.16,2,42341.16,14
112763,email,0.0,1045.21,6,1045.21,4
112773,email,0.0,1075.4,6,1075.4,6
113417,email,0.0,2082.88,1,2082.88,14
113437,email,0.0,658.26,1,658.26,7
112804,email,0.0,569.49,6,569.49,1
112821,email,0.0,815.04,1,815.04,2
112836,email,0.0,718.82,1,718.82,11
113676,email,0.0,868.23,6,868.23,2
112857,email,0.0,566.0,1,566.0,14
112688,email,0.0,549.02,1,549.02,14
113648,email,0.0,622.6,1,622.6,2
113651,email,0.0,582.98,1,582.98,14
113662,email,0.0,1437.64,1,1437.64,14
113572,email,0.0,909.63,6,909.63,13
113588,email,0.0,1494.24,1,1494.24,14
113596,email,0.0,1153.93,6,1153.93,14
112843,email,0.0,3165.48,2,3165.48,8
116337,email,0.0,3839.04,2,3839.04,5
116341,email,0.0,769.76,6,769.76,1
116344,email,0.0,1948.75,6,1948.75,8
116351,email,0.0,503.74,1,503.74,5
116516,email,0.0,1132.0,2,1132.0,12
116522,email,0.0,684.86,1,684.86,14
116357,email,0.0,1816.86,1,1816.86,14
114342,email,0.0,905.6,1,905.6,14
116384,email,0.0,520.72,1,520.72,8
116390,email,0.0,741.46,1,741.46,14
116408,email,0.0,968.38,6,968.38,13
116429,email,0.0,1439.79,6,1439.79,10
115916,email,0.0,549.02,6,549.02,2
115934,email,0.0,922.58,1,922.58,1
115960,email,0.0,16124.82,2,16124.82,14
115986,email,0.0,696.18,1,696.18,14
116382,email,0.0,1160.46,1,1160.46,1
115574,email,0.0,1024.46,6,1024.46,14
115594,email,0.0,690.52,6,690.52,14
115619,email,0.0,1026.55,6,1026.55,8
115374,email,0.0,1286.15,0,1286.15,4
115408,email,0.0,758.87,6,758.87,12
115427,email,0.0,667.88,6,667.88,14
115447,email,0.0,594.31,1,594.31,3
116223,email,0.0,1109.36,1,1109.36,14
116330,email,0.0,1047.1,1,1047.1,14
116243,email,0.0,611.28,1,611.28,8
116262,email,0.0,3313.67,2,3313.67,14
116274,email,0.0,594.3,1,594.3,14
116277,email,0.0,758.44,1,758.44,9
116761,email,0.0,784.08,1,784.08,14
116762,email,0.0,693.0,1,693.0,14
116280,email,0.0,2818.68,2,2818.68,14
116297,email,0.0,1148.98,1,1148.98,13
116233,email,0.0,1205.58,1,1205.58,14
116739,email,0.0,570.24,6,570.24,1
116740,email,0.0,827.64,1,827.64,14
116597,email,0.0,1613.1,1,1613.1,1
116602,email,0.0,503.74,6,503.74,5
116609,email,0.0,690.52,6,690.52,1
116649,email,0.0,1047.1,6,1047.1,14
116772,email,0.0,712.8,1,712.8,14
116775,email,0.0,752.78,1,752.78,14
116476,email,0.0,566.0,1,566.0,14
116831,email,0.0,667.88,1,667.88,14
116692,email,0.0,546.18,1,546.18,14
116712,email,0.0,504.8,1,504.8,14
117745,email,0.0,859.32,6,859.32,14
117748,email,0.0,946.44,1,946.44,14
117777,email,0.0,1310.76,1,1310.76,14
117784,email,0.0,570.66,1,570.66,2
117787,email,0.0,522.51,1,522.51,14
116810,email,0.0,543.36,1,543.36,14
116486,email,0.0,1681.02,6,1681.02,14
116488,email,0.0,542.46,6,542.46,14
116513,email,0.0,571.66,1,571.66,11
117274,email,0.0,5585.72,4,5585.72,14
117285,email,0.0,507.25,1,507.25,14
117291,email,0.0,735.8,1,735.8,2
117303,email,0.0,1103.7,1,1103.7,5
117307,email,0.0,616.94,6,616.94,14
116731,email,0.0,2359.56,2,2359.56,14
117333,email,0.0,1086.72,1,1086.72,14
116663,email,0.0,952.93,6,952.93,14
116523,email,0.0,1115.02,1,1115.02,14
116531,email,0.0,8658.71,2,8658.71,4
116549,email,0.0,2830.0,1,2830.0,14
116567,email,0.0,3348.95,2,3348.95,14
116568,email,0.0,1198.37,6,1198.37,14
116593,email,0.0,560.34,1,560.34,14
117317,email,0.0,939.56,1,939.56,14
115663,email,0.0,843.34,1,843.34,7
115664,email,0.0,1041.44,1,1041.44,14
115693,email,0.0,679.2,6,679.2,14
115710,email,0.0,815.04,1,815.04,10
115457,email,0.0,843.34,1,843.34,5
115460,email,0.0,718.82,6,718.82,14
115534,email,0.0,28671.04,4,28671.04,14
115543,email,0.0,649.68,6,649.68,14
115558,email,0.0,724.48,1,724.48,14
115798,email,0.0,798.06,1,798.06,13
115820,email,0.0,1182.94,1,1182.94,7
115879,email,0.0,550.5,6,550.5,1
115625,email,0.0,735.8,1,735.8,2
115630,email,0.0,611.28,1,611.28,14
115642,email,0.0,595.7,1,595.7,14
114679,email,0.0,2264.0,1,2264.0,14
114693,email,0.0,509.4,1,509.4,14
115797,email,0.0,1976.95,2,1976.95,13
114358,email,0.0,769.76,6,769.76,14
114363,email,0.0,701.84,1,701.84,14
115168,email,0.0,2006.91,2,2006.91,7
115173,email,0.0,594.0,1,594.0,3
115323,email,0.0,3928.5,0,3928.5,14
2543,email,0.0,6680.52,5,6680.52,4
2565,email,0.0,554.96,5,554.96,2
2445,email,0.0,1607.19,5,1607.19,4
2541,email,0.0,1413.72,3,1413.72,14
114332,email,0.0,1120.68,1,1120.68,14
114335,email,0.0,42037.92,4,42037.92,14
2615,email,0.0,1983.96,5,1983.96,13
2622,email,0.0,922.68,3,922.68,14
2627,email,0.0,689.04,2,689.04,7
2498,email,0.0,20421.72,2,20421.72,3
2511,email,0.0,2704.68,5,2704.68,14
2517,email,0.0,736.56,5,736.56,4
114331,email,0.0,679.2,1,679.2,4
115880,email,0.0,4373.47,4,4373.47,7
115881,email,0.0,588.64,6,588.64,2
116200,email,0.0,583.85,6,583.85,1
116092,email,0.0,2144.67,1,2144.67,14
116104,email,0.0,1216.9,1,1216.9,14
116113,email,0.0,1685.72,1,1685.72,5
116136,email,0.0,1160.3,1,1160.3,14
116138,email,0.0,612.79,6,612.79,3
114706,email,0.0,2454.48,2,2454.48,5
116146,email,0.0,899.94,1,899.94,14
115452,email,0.0,837.68,6,837.68,1
116159,email,0.0,690.52,6,690.52,14
116177,email,0.0,607.21,6,607.21,3
116181,email,0.0,515.06,1,515.06,14
116191,email,0.0,509.4,6,509.4,14
116195,email,0.0,1228.12,6,1228.12,4
116199,email,0.0,727.97,2,727.97,2
116139,email,0.0,871.64,1,871.64,14
114726,email,0.0,517.72,1,517.72,1
115734,email,0.0,1228.57,2,1228.57,14
115752,email,0.0,566.0,1,566.0,14
115795,email,0.0,622.6,1,622.6,13
114908,email,0.0,26945.39,4,26945.39,14
114738,email,0.0,730.14,1,730.14,14
114769,email,0.0,1117.61,6,1117.61,9
114789,email,0.0,662.22,1,662.22,14
116082,email,0.0,543.36,6,543.36,14
114800,email,0.0,1160.3,1,1160.3,5
114637,email,0.0,849.81,1,849.81,14
114645,email,0.0,803.72,1,803.72,9
116152,email,0.0,601.04,6,601.04,3
115988,email,0.0,713.57,2,713.57,1
115991,email,0.0,616.94,1,616.94,14
116005,email,0.0,2145.14,1,2145.14,14
116062,email,0.0,1675.36,1,1675.36,14
114791,email,0.0,560.34,1,560.34,11
125737,email,0.0,826.36,6,826.36,5
125742,email,0.0,612.08,1,612.08,6
125940,email,0.0,1360.8,6,1360.8,14
126060,email,0.0,557.38,6,557.38,4
126069,email,0.0,26819.93,4,26819.93,14
126070,email,0.0,820.7,1,820.7,14
125864,email,0.0,13379.91,4,13379.91,14
2092,email,0.0,784.08,5,784.08,9
125899,email,0.0,826.36,1,826.36,8
126968,email,0.0,1057.32,1,1057.32,14
126972,email,0.0,982.08,1,982.08,14
127006,email,0.0,1845.36,6,1845.36,14
127016,email,0.0,700.92,6,700.92,13
127020,email,0.0,1512.72,1,1512.72,14
126735,email,0.0,1088.0,1,1088.0,14
1402,email,0.0,912.78,5,912.78,13
125883,email,0.0,1601.78,6,1601.78,14
126587,email,0.0,526.38,1,526.38,8
126597,email,0.0,1188.6,1,1188.6,13
126605,email,0.0,690.52,1,690.52,7
126458,email,0.0,730.14,6,730.14,4
125774,email,0.0,888.62,1,888.62,14
125826,email,0.0,4254.37,2,4254.37,4
126625,email,0.0,628.26,1,628.26,14
126687,email,0.0,679.2,1,679.2,3
125727,email,0.0,650.9,6,650.9,3
126705,email,0.0,637.56,1,637.56,13
126708,email,0.0,8948.93,2,8948.93,14
126720,email,0.0,645.48,6,645.48,9
125903,email,0.0,701.84,6,701.84,14
125917,email,0.0,1035.78,1,1035.78,10
125922,email,0.0,566.0,1,566.0,14
125716,email,0.0,1069.74,6,1069.74,14
125725,email,0.0,852.0,1,852.0,10
126699,email,0.0,720.1,2,720.1,14
126259,email,0.0,566.0,1,566.0,14
126277,email,0.0,571.66,1,571.66,14
127475,email,0.0,3329.73,2,3329.73,14
127519,email,0.0,599.96,6,599.96,2
127544,email,0.0,599.96,1,599.96,3
127593,email,0.0,1199.92,1,1199.92,1
127617,email,0.0,933.26,1,933.26,1
127354,email,0.0,1007.48,2,1007.48,3
1414,email,0.0,8272.44,5,8272.44,14
1646,email,0.0,3168.0,3,3168.0,12
1552,email,0.0,34641.21,2,34641.21,6
126758,email,0.0,1257.6,6,1257.6,14
126763,email,0.0,772.2,1,772.2,14
126791,email,0.0,1179.54,6,1179.54,14
126825,email,0.0,1296.24,6,1296.24,11
126882,email,0.0,7183.44,1,7183.44,6
126886,email,0.0,1496.88,1,1496.88,14
127411,email,0.0,528.2,1,528.2,1
127034,email,0.0,518.76,1,518.76,14
127036,email,0.0,744.48,1,744.48,8
